Date,Item,Quantity,Price,Location,Category,Location Weight,Total Daily Spending,Abnormal Score,Is Abnormal
2025-03-24,Juice,3,120,豐學門市,Beverages,6.25,710,50,No
2025-03-25,Sake,1,30,北投門市,Wine,4.0,385,40,No
2025-03-25,Instant Noodles,3,135,豐學門市,Food,6.25,385,40,No
2025-03-25,Milk Tea,2,90,豐學門市,Beverages,6.25,385,40,No
2025-03-25,Hot Dog,1,40,豐學門市,Food,6.25,385,40,No
2025-03-25,Green Tea,3,90,中高站門市,Beverages,0.0,385,40,No
2025-03-26,Bento,3,255,豐學門市,Food,6.25,915,60,Yes
2025-03-26,Stationery,2,420,中高站門市,Other,0.0,915,60,Yes
2025-03-26,Sandwich,2,70,豐學門市,Food,6.25,915,60,Yes
2025-03-26,Green Tea,3,90,豐學門市,Beverages,6.25,915,60,Yes
2025-03-26,Juice,2,80,榮耀門市,Beverages,5.0,915,60,Yes
2025-03-27,Stationery,3,90,北投門市,Other,4.0,520,40,No
2025-03-27,Toiletries,3,255,中高站門市,Other,0.0,520,40,No
2025-03-27,Sake,1,30,冠桃園門市,Wine,3.38,520,40,No
2025-03-27,Green Tea,2,60,豐學門市,Beverages,6.25,520,40,No
2025-03-27,Bento,1,85,冠桃園門市,Food,3.38,520,40,No
2025-03-28,Milk Tea,2,90,中高站門市,Beverages,0.0,640,50,No
2025-03-28,Toiletries,3,255,豐學門市,Other,6.25,640,50,No
2025-03-28,Stationery,3,90,北投門市,Other,4.0,640,50,No
2025-03-28,Hot Dog,2,80,榮耀門市,Food,5.0,640,50,No
2025-03-28,Green Tea,3,90,冠桃園門市,Beverages,3.38,640,50,No
2025-03-28,Black Tea,1,35,北投門市,Beverages,4.0,640,50,No
2025-03-29,Coffee,1,85,豐學門市,Beverages,6.25,945,60,Yes
2025-03-29,Sandwich,1,35,冠桃園門市,Food,3.38,945,60,Yes
2025-03-29,Beer,3,735,北投門市,Wine,4.0,945,60,Yes
2025-03-29,Instant Noodles,2,90,中高站門市,Food,0.0,945,60,Yes
2025-03-30,Toiletries,1,85,冠桃園門市,Other,3.38,765,50,No
2025-03-30,Bento,2,170,冠桃園門市,Food,3.38,765,50,No
2025-03-30,Parcel Pickup,2,70,榮耀門市,Other,5.0,765,50,No
2025-03-30,Coffee,3,255,北投門市,Beverages,4.0,765,50,No
2025-03-30,Juice,2,80,豐學門市,Beverages,6.25,765,50,No
2025-03-30,Beer,3,105,北投門市,Wine,4.0,765,50,No
2025-03-31,Instant Noodles,2,90,冠桃園門市,Food,3.38,455,40,No
2025-03-31,Coffee,3,255,冠桃園門市,Beverages,3.38,455,40,No
2025-03-31,Sandwich,2,70,中高站門市,Food,0.0,455,40,No
2025-03-31,Hot Dog,1,40,北投門市,Food,4.0,455,40,No
2025-04-01,Black Tea,1,35,中高站門市,Beverages,0.0,460,50,No
2025-04-01,Sake,1,30,北投門市,Wine,4.0,460,50,No
2025-04-01,Rice Ball,1,30,榮耀門市,Food,5.0,460,50,No
2025-04-01,Stationery,3,90,北投門市,Other,4.0,460,50,No
2025-04-01,Bento,2,170,冠桃園門市,Food,3.38,460,50,No
2025-04-01,Sandwich,3,105,冠桃園門市,Food,3.38,460,50,No
2025-04-02,Juice,3,120,中高站門市,Beverages,0.0,570,0,No
2025-04-02,Rice Ball,3,90,中高站門市,Food,0.0,570,0,No
2025-04-02,Coffee,3,255,中高站門市,Beverages,0.0,570,0,No
2025-04-02,Sandwich,3,105,北投門市,Food,4.0,570,0,No
2025-04-03,Sake,3,90,中高站門市,Wine,0.0,285,0,No
2025-04-03,Instant Noodles,2,90,榮耀門市,Food,5.0,285,0,No
2025-04-03,Parcel Pickup,3,105,榮耀門市,Other,5.0,285,0,No
2025-04-04,Hot Dog,3,120,榮耀門市,Food,5.0,305,0,No
2025-04-04,Toiletries,1,85,中高站門市,Other,0.0,305,0,No
2025-04-04,Sandwich,2,70,榮耀門市,Food,5.0,305,0,No
2025-04-04,Rice Ball,1,30,榮耀門市,Food,5.0,305,0,No
2025-04-05,Parcel Pickup,3,105,榮耀門市,Other,5.0,585,40,No
2025-04-05,Toiletries,3,255,中高站門市,Other,0.0,585,40,No
2025-04-05,Milk Tea,3,135,冠桃園門市,Beverages,3.38,585,40,No
2025-04-05,Green Tea,3,90,榮耀門市,Beverages,5.0,585,40,No
2025-04-06,Whiskey,1,595,北投門市,Wine,4.0,745,0,No
2025-04-06,Instant Noodles,2,90,中高站門市,Food,0.0,745,0,No
2025-04-06,Stationery,2,60,中高站門市,Other,0.0,745,0,No
2025-04-07,Parcel Pickup,2,350,冠桃園門市,Other,3.38,520,0,No
2025-04-07,Stationery,3,90,榮耀門市,Other,5.0,520,0,No
2025-04-07,Hot Dog,2,80,榮耀門市,Food,5.0,520,0,No
2025-04-08,Parcel Pickup,1,35,北投門市,Other,4.0,250,40,No
2025-04-08,Beer,3,105,北投門市,Wine,4.0,250,40,No
2025-04-08,Hot Dog,1,40,中高站門市,Food,0.0,250,40,No
2025-04-08,Rice Ball,1,30,冠桃園門市,Food,3.38,250,40,No
2025-04-08,Juice,1,40,中高站門市,Beverages,0.0,250,40,No
2025-04-09,Sandwich,3,105,北投門市,Food,4.0,520,50,No
2025-04-09,Sake,1,30,北投門市,Wine,4.0,520,50,No
2025-04-09,Instant Noodles,3,135,北投門市,Food,4.0,520,50,No
2025-04-09,Milk Tea,2,90,榮耀門市,Beverages,5.0,520,50,No
2025-04-09,Hot Dog,2,80,中高站門市,Food,0.0,520,50,No
2025-04-09,Juice,2,80,榮耀門市,Beverages,5.0,520,50,No
2025-04-10,Parcel Pickup,3,105,冠桃園門市,Other,3.38,380,40,No
2025-04-10,Rice Ball,2,60,中高站門市,Food,0.0,380,40,No
2025-04-10,Hot Dog,2,80,榮耀門市,Food,5.0,380,40,No
2025-04-10,Instant Noodles,3,135,冠桃園門市,Food,3.38,380,40,No
2025-04-11,Parcel Pickup,3,105,豐學門市,Other,6.25,445,40,No
2025-04-11,Whiskey,2,170,北投門市,Wine,4.0,445,40,No
2025-04-11,Juice,2,80,冠桃園門市,Beverages,3.38,445,40,No
2025-04-11,Milk Tea,2,90,中高站門市,Beverages,0.0,445,40,No
2025-04-12,Black Tea,2,70,豐學門市,Beverages,6.25,445,40,No
2025-04-12,Juice,3,120,冠桃園門市,Beverages,3.38,445,40,No
2025-04-12,Bento,3,255,榮耀門市,Food,5.0,445,40,No
2025-04-13,Parcel Pickup,2,70,北投門市,Other,4.0,1885,100,Yes
2025-04-13,Stationery,1,30,北投門市,Other,4.0,1885,100,Yes
2025-04-13,Sake,2,60,中高站門市,Wine,0.0,1885,100,Yes
2025-04-13,Rice Ball,2,60,豐學門市,Food,6.25,1885,100,Yes
2025-04-13,Coffee,2,1530,榮耀門市,Beverages,5.0,1885,100,Yes
2025-04-13,Instant Noodles,3,135,豐學門市,Food,6.25,1885,100,Yes
2025-04-14,Stationery,1,30,北投門市,Other,4.0,665,50,No
2025-04-14,Coffee,2,170,豐學門市,Beverages,6.25,665,50,No
2025-04-14,Hot Dog,3,120,北投門市,Food,4.0,665,50,No
2025-04-14,Beer,2,70,冠桃園門市,Wine,3.38,665,50,No
2025-04-14,Whiskey,2,170,中高站門市,Wine,0.0,665,50,No
2025-04-14,Parcel Pickup,3,105,冠桃園門市,Other,3.38,665,50,No
2025-04-15,Hot Dog,2,80,中高站門市,Food,0.0,1735,50,No
2025-04-15,Whiskey,1,85,豐學門市,Wine,6.25,1735,50,No
2025-04-15,Toiletries,2,1530,中高站門市,Other,0.0,1735,50,No
2025-04-15,Juice,1,40,豐學門市,Beverages,6.25,1735,50,No
2025-04-16,Toiletries,1,85,北投門市,Other,4.0,175,0,No
2025-04-16,Stationery,1,30,北投門市,Other,4.0,175,0,No
2025-04-16,Rice Ball,2,60,中高站門市,Food,0.0,175,0,No
2025-04-17,Sandwich,3,105,冠桃園門市,Food,3.38,235,0,No
2025-04-17,Sake,2,60,中高站門市,Wine,0.0,235,0,No
2025-04-17,Beer,2,70,冠桃園門市,Wine,3.38,235,0,No
2025-04-18,Coffee,2,170,豐學門市,Beverages,6.25,485,40,No
2025-04-18,Toiletries,3,255,中高站門市,Other,0.0,485,40,No
2025-04-18,Green Tea,1,30,冠桃園門市,Beverages,3.38,485,40,No
2025-04-18,Sake,1,30,冠桃園門市,Wine,3.38,485,40,No
2025-04-19,Sandwich,3,105,冠桃園門市,Food,3.38,1245,70,Yes
2025-04-19,Beer,3,840,榮耀門市,Wine,5.0,1245,70,Yes
2025-04-19,Bento,1,85,北投門市,Food,4.0,1245,70,Yes
2025-04-19,Parcel Pickup,1,35,榮耀門市,Other,5.0,1245,70,Yes
2025-04-19,Rice Ball,3,90,北投門市,Food,4.0,1245,70,Yes
2025-04-19,Sake,3,90,北投門市,Wine,4.0,1245,70,Yes
2025-04-20,Black Tea,2,70,中高站門市,Beverages,0.0,520,40,No
2025-04-20,Sandwich,3,105,榮耀門市,Food,5.0,520,40,No
2025-04-20,Instant Noodles,2,90,冠桃園門市,Food,3.38,520,40,No
2025-04-20,Coffee,3,255,中高站門市,Beverages,0.0,520,40,No
2025-04-21,Stationery,1,30,豐學門市,Other,6.25,220,40,No
2025-04-21,Bento,1,85,北投門市,Food,4.0,220,40,No
2025-04-21,Sandwich,3,105,中高站門市,Food,0.0,220,40,No
2025-04-22,Instant Noodles,3,135,中高站門市,Food,0.0,1240,70,Yes
2025-04-22,Black Tea,2,560,豐學門市,Beverages,6.25,1240,70,Yes
2025-04-22,Milk Tea,3,135,冠桃園門市,Beverages,3.38,1240,70,Yes
2025-04-22,Beer,1,35,冠桃園門市,Wine,3.38,1240,70,Yes
2025-04-22,Juice,3,120,豐學門市,Beverages,6.25,1240,70,Yes
2025-04-22,Coffee,3,255,北投門市,Beverages,4.0,1240,70,Yes
2025-04-23,Black Tea,2,70,北投門市,Beverages,4.0,195,0,No
2025-04-23,Bento,1,85,北投門市,Food,4.0,195,0,No
2025-04-23,Hot Dog,1,40,北投門市,Food,4.0,195,0,No
2025-04-24,Sandwich,1,35,豐學門市,Food,6.25,585,40,No
2025-04-24,Coffee,3,255,中高站門市,Beverages,0.0,585,40,No
2025-04-24,Instant Noodles,3,135,冠桃園門市,Food,3.38,585,40,No
2025-04-24,Sake,3,90,中高站門市,Wine,0.0,585,40,No
2025-04-24,Black Tea,2,70,北投門市,Beverages,4.0,585,40,No
2025-04-25,Bento,1,85,中高站門市,Food,0.0,500,0,No
2025-04-25,Beer,2,70,北投門市,Wine,4.0,500,0,No
2025-04-25,Coffee,3,255,北投門市,Beverages,4.0,500,0,No
2025-04-25,Stationery,3,90,北投門市,Other,4.0,500,0,No
2025-04-26,Milk Tea,3,135,榮耀門市,Beverages,5.0,475,40,No
2025-04-26,Juice,2,80,北投門市,Beverages,4.0,475,40,No
2025-04-26,Green Tea,3,90,豐學門市,Beverages,6.25,475,40,No
2025-04-26,Coffee,1,85,北投門市,Beverages,4.0,475,40,No
2025-04-26,Bento,1,85,冠桃園門市,Food,3.38,475,40,No
2025-04-27,Sake,3,90,豐學門市,Wine,6.25,580,40,No
2025-04-27,Juice,1,40,榮耀門市,Beverages,5.0,580,40,No
2025-04-27,Milk Tea,2,90,榮耀門市,Beverages,5.0,580,40,No
2025-04-27,Sandwich,3,105,中高站門市,Food,0.0,580,40,No
2025-04-27,Whiskey,3,255,豐學門市,Wine,6.25,580,40,No
2025-04-28,Toiletries,2,170,北投門市,Other,4.0,645,40,No
2025-04-28,Green Tea,2,300,冠桃園門市,Beverages,3.38,645,40,No
2025-04-28,Hot Dog,2,80,榮耀門市,Food,5.0,645,40,No
2025-04-28,Stationery,2,60,中高站門市,Other,0.0,645,40,No
2025-04-28,Black Tea,1,35,北投門市,Beverages,4.0,645,40,No
2025-04-29,Parcel Pickup,1,35,冠桃園門市,Other,3.38,380,0,No
2025-04-29,Black Tea,3,105,冠桃園門市,Beverages,3.38,380,0,No
2025-04-29,Rice Ball,1,240,中高站門市,Food,0.0,380,0,No
2025-04-30,Sandwich,2,70,北投門市,Food,4.0,425,0,No
2025-04-30,Hot Dog,2,80,北投門市,Food,4.0,425,0,No
2025-04-30,Parcel Pickup,3,105,榮耀門市,Other,5.0,425,0,No
2025-04-30,Bento,2,170,榮耀門市,Food,5.0,425,0,No
2025-05-01,Stationery,1,30,榮耀門市,Other,5.0,410,0,No
2025-05-01,Toiletries,3,255,榮耀門市,Other,5.0,410,0,No
2025-05-01,Beer,1,35,冠桃園門市,Wine,3.38,410,0,No
2025-05-01,Milk Tea,2,90,榮耀門市,Beverages,5.0,410,0,No
2025-05-02,Green Tea,2,60,豐學門市,Beverages,6.25,215,0,No
2025-05-02,Bento,1,85,豐學門市,Food,6.25,215,0,No
2025-05-02,Parcel Pickup,2,70,北投門市,Other,4.0,215,0,No
2025-05-03,Coffee,3,255,冠桃園門市,Beverages,3.38,690,40,No
2025-05-03,Bento,3,255,豐學門市,Food,6.25,690,40,No
2025-05-03,Hot Dog,3,120,豐學門市,Food,6.25,690,40,No
2025-05-03,Sake,2,60,北投門市,Wine,4.0,690,40,No
2025-05-04,Whiskey,2,850,豐學門市,Wine,6.25,1035,20,No
2025-05-04,Black Tea,2,70,豐學門市,Beverages,6.25,1035,20,No
2025-05-04,Sake,1,30,豐學門市,Wine,6.25,1035,20,No
2025-05-04,Toiletries,1,85,豐學門市,Other,6.25,1035,20,No
2025-05-05,Stationery,3,90,豐學門市,Other,6.25,770,40,No
2025-05-05,Parcel Pickup,1,35,榮耀門市,Other,5.0,770,40,No
2025-05-05,Milk Tea,3,135,豐學門市,Beverages,6.25,770,40,No
2025-05-05,Coffee,1,510,冠桃園門市,Beverages,3.38,770,40,No
2025-05-06,Toiletries,2,170,冠桃園門市,Other,3.38,465,50,No
2025-05-06,Green Tea,1,30,中高站門市,Beverages,0.0,465,50,No
2025-05-06,Sandwich,3,105,北投門市,Food,4.0,465,50,No
2025-05-06,Milk Tea,1,45,榮耀門市,Beverages,5.0,465,50,No
2025-05-06,Parcel Pickup,1,35,豐學門市,Other,6.25,465,50,No
2025-05-06,Juice,2,80,冠桃園門市,Beverages,3.38,465,50,No
2025-05-07,Hot Dog,3,120,中高站門市,Food,0.0,325,40,No
2025-05-07,Sake,3,90,榮耀門市,Wine,5.0,325,40,No
2025-05-07,Sandwich,1,35,冠桃園門市,Food,3.38,325,40,No
2025-05-07,Milk Tea,1,45,北投門市,Beverages,4.0,325,40,No
2025-05-07,Black Tea,1,35,中高站門市,Beverages,0.0,325,40,No
2025-05-08,Sandwich,1,35,中高站門市,Food,0.0,395,0,No
2025-05-08,Black Tea,3,105,北投門市,Beverages,4.0,395,0,No
2025-05-08,Toiletries,3,255,中高站門市,Other,0.0,395,0,No
2025-05-09,Coffee,1,85,豐學門市,Beverages,6.25,325,40,No
2025-05-09,Black Tea,3,105,中高站門市,Beverages,0.0,325,40,No
2025-05-09,Instant Noodles,3,135,榮耀門市,Food,5.0,325,40,No
2025-05-10,Beer,3,105,北投門市,Wine,4.0,1065,60,Yes
2025-05-10,Green Tea,2,60,冠桃園門市,Beverages,3.38,1065,60,Yes
2025-05-10,Juice,2,80,冠桃園門市,Beverages,3.38,1065,60,Yes
2025-05-10,Coffee,1,85,豐學門市,Beverages,6.25,1065,60,Yes
2025-05-10,Black Tea,3,735,榮耀門市,Beverages,5.0,1065,60,Yes
2025-05-11,Parcel Pickup,1,35,豐學門市,Other,6.25,615,50,No
2025-05-11,Black Tea,2,70,冠桃園門市,Beverages,3.38,615,50,No
2025-05-11,Stationery,3,90,豐學門市,Other,6.25,615,50,No
2025-05-11,Juice,3,120,北投門市,Beverages,4.0,615,50,No
2025-05-11,Instant Noodles,1,45,北投門市,Food,4.0,615,50,No
2025-05-11,Toiletries,3,255,中高站門市,Other,0.0,615,50,No
2025-05-12,Milk Tea,3,135,榮耀門市,Beverages,5.0,1005,60,Yes
2025-05-12,Whiskey,2,170,北投門市,Wine,4.0,1005,60,Yes
2025-05-12,Beer,2,630,豐學門市,Wine,6.25,1005,60,Yes
2025-05-12,Sandwich,2,70,豐學門市,Food,6.25,1005,60,Yes
2025-05-13,Milk Tea,2,90,中高站門市,Beverages,0.0,260,40,No
2025-05-13,Green Tea,2,60,中高站門市,Beverages,0.0,260,40,No
2025-05-13,Juice,2,80,北投門市,Beverages,4.0,260,40,No
2025-05-13,Sake,1,30,冠桃園門市,Wine,3.38,260,40,No
2025-05-14,Sandwich,1,35,豐學門市,Food,6.25,1180,20,No
2025-05-14,Toiletries,1,425,豐學門市,Other,6.25,1180,20,No
2025-05-14,Juice,3,720,冠桃園門市,Beverages,3.38,1180,20,No
2025-05-15,Parcel Pickup,3,105,北投門市,Other,4.0,230,40,No
2025-05-15,Stationery,3,90,冠桃園門市,Other,3.38,230,40,No
2025-05-15,Black Tea,1,35,豐學門市,Beverages,6.25,230,40,No
2025-05-16,Toiletries,3,255,榮耀門市,Other,5.0,595,50,No
2025-05-16,Juice,3,120,冠桃園門市,Beverages,3.38,595,50,No
2025-05-16,Instant Noodles,2,90,中高站門市,Food,0.0,595,50,No
2025-05-16,Parcel Pickup,1,35,冠桃園門市,Other,3.38,595,50,No
2025-05-16,Sandwich,1,35,榮耀門市,Food,5.0,595,50,No
2025-05-16,Green Tea,2,60,冠桃園門市,Beverages,3.38,595,50,No
2025-05-17,Instant Noodles,3,675,中高站門市,Food,0.0,1010,60,Yes
2025-05-17,Parcel Pickup,3,105,北投門市,Other,4.0,1010,60,Yes
2025-05-17,Hot Dog,3,120,榮耀門市,Food,5.0,1010,60,Yes
2025-05-17,Juice,2,80,冠桃園門市,Beverages,3.38,1010,60,Yes
2025-05-17,Green Tea,1,30,北投門市,Beverages,4.0,1010,60,Yes
2025-05-18,Bento,2,170,中高站門市,Food,0.0,560,0,No
2025-05-18,Milk Tea,3,135,豐學門市,Beverages,6.25,560,0,No
2025-05-18,Coffee,3,255,豐學門市,Beverages,6.25,560,0,No
2025-05-19,Whiskey,2,170,豐學門市,Wine,6.25,410,40,No
2025-05-19,Stationery,2,60,北投門市,Other,4.0,410,40,No
2025-05-19,Juice,2,80,中高站門市,Beverages,0.0,410,40,No
2025-05-19,Rice Ball,1,30,北投門市,Food,4.0,410,40,No
2025-05-19,Black Tea,2,70,冠桃園門市,Beverages,3.38,410,40,No
2025-05-20,Whiskey,2,170,榮耀門市,Wine,5.0,410,40,No
2025-05-20,Toiletries,2,170,北投門市,Other,4.0,410,40,No
2025-05-20,Black Tea,2,70,中高站門市,Beverages,0.0,410,40,No
2025-05-21,Stationery,2,60,北投門市,Other,4.0,765,40,No
2025-05-21,Bento,3,255,北投門市,Food,4.0,765,40,No
2025-05-21,Instant Noodles,2,90,豐學門市,Food,6.25,765,40,No
2025-05-21,Parcel Pickup,3,105,豐學門市,Other,6.25,765,40,No
2025-05-21,Coffee,3,255,中高站門市,Beverages,0.0,765,40,No
2025-05-22,Hot Dog,3,120,中高站門市,Food,0.0,775,50,No
2025-05-22,Milk Tea,3,135,冠桃園門市,Beverages,3.38,775,50,No
2025-05-22,Instant Noodles,2,90,榮耀門市,Food,5.0,775,50,No
2025-05-22,Sandwich,2,70,北投門市,Food,4.0,775,50,No
2025-05-22,Toiletries,3,255,榮耀門市,Other,5.0,775,50,No
2025-05-22,Beer,3,105,北投門市,Wine,4.0,775,50,No
2025-05-23,Instant Noodles,3,675,榮耀門市,Food,5.0,1415,70,Yes
2025-05-23,Sake,3,90,榮耀門市,Wine,5.0,1415,70,Yes
2025-05-23,Toiletries,1,85,中高站門市,Other,0.0,1415,70,Yes
2025-05-23,Coffee,1,425,北投門市,Beverages,4.0,1415,70,Yes
2025-05-23,Sandwich,3,105,中高站門市,Food,0.0,1415,70,Yes
2025-05-23,Black Tea,1,35,冠桃園門市,Beverages,3.38,1415,70,Yes
2025-05-24,Coffee,1,85,冠桃園門市,Beverages,3.38,310,0,No
2025-05-24,Black Tea,3,105,冠桃園門市,Beverages,3.38,310,0,No
2025-05-24,Hot Dog,3,120,冠桃園門市,Food,3.38,310,0,No
2025-05-25,Milk Tea,3,135,中高站門市,Beverages,0.0,940,60,Yes
2025-05-25,Green Tea,2,300,豐學門市,Beverages,6.25,940,60,Yes
2025-05-25,Instant Noodles,1,315,冠桃園門市,Food,3.38,940,60,Yes
2025-05-25,Whiskey,1,85,中高站門市,Wine,0.0,940,60,Yes
2025-05-25,Black Tea,3,105,榮耀門市,Beverages,5.0,940,60,Yes
2025-05-26,Beer,1,35,榮耀門市,Wine,5.0,355,40,No
2025-05-26,Coffee,2,170,豐學門市,Beverages,6.25,355,40,No
2025-05-26,Green Tea,3,90,中高站門市,Beverages,0.0,355,40,No
2025-05-26,Rice Ball,2,60,豐學門市,Food,6.25,355,40,No
2025-05-27,Sake,3,90,中高站門市,Wine,0.0,650,50,No
2025-05-27,Sandwich,2,70,北投門市,Food,4.0,650,50,No
2025-05-27,Whiskey,2,170,榮耀門市,Wine,5.0,650,50,No
2025-05-27,Bento,2,170,冠桃園門市,Food,3.38,650,50,No
2025-05-27,Black Tea,2,70,冠桃園門市,Beverages,3.38,650,50,No
2025-05-27,Juice,2,80,豐學門市,Beverages,6.25,650,50,No
2025-05-28,Parcel Pickup,3,105,中高站門市,Other,0.0,425,0,No
2025-05-28,Beer,1,35,中高站門市,Wine,0.0,425,0,No
2025-05-28,Stationery,1,30,北投門市,Other,4.0,425,0,No
2025-05-28,Whiskey,3,255,北投門市,Wine,4.0,425,0,No
2025-05-29,Toiletries,2,170,中高站門市,Other,0.0,1055,70,Yes
2025-05-29,Sake,2,60,中高站門市,Wine,0.0,1055,70,Yes
2025-05-29,Black Tea,3,105,冠桃園門市,Beverages,3.38,1055,70,Yes
2025-05-29,Bento,3,255,冠桃園門市,Food,3.38,1055,70,Yes
2025-05-29,Coffee,3,255,豐學門市,Beverages,6.25,1055,70,Yes
2025-05-29,Rice Ball,1,210,豐學門市,Food,6.25,1055,70,Yes
2025-05-30,Black Tea,3,105,冠桃園門市,Beverages,3.38,600,50,No
2025-05-30,Toiletries,1,85,冠桃園門市,Other,3.38,600,50,No
2025-05-30,Coffee,1,85,榮耀門市,Beverages,5.0,600,50,No
2025-05-30,Milk Tea,3,135,北投門市,Beverages,4.0,600,50,No
2025-05-30,Beer,2,70,中高站門市,Wine,0.0,600,50,No
2025-05-30,Hot Dog,3,120,北投門市,Food,4.0,600,50,No
2025-05-31,Bento,3,255,冠桃園門市,Food,3.38,590,40,No
2025-05-31,Hot Dog,2,80,中高站門市,Food,0.0,590,40,No
2025-05-31,Stationery,1,30,中高站門市,Other,0.0,590,40,No
2025-05-31,Milk Tea,1,225,榮耀門市,Beverages,5.0,590,40,No
2025-06-01,Juice,2,560,中高站門市,Beverages,0.0,1130,30,No
2025-06-01,Hot Dog,2,80,中高站門市,Food,0.0,1130,30,No
2025-06-01,Instant Noodles,3,135,榮耀門市,Food,5.0,1130,30,No
2025-06-01,Beer,2,70,中高站門市,Wine,0.0,1130,30,No
2025-06-01,Whiskey,3,255,中高站門市,Wine,0.0,1130,30,No
2025-06-01,Stationery,1,30,中高站門市,Other,0.0,1130,30,No
2025-06-02,Beer,2,70,冠桃園門市,Wine,3.38,695,50,No
2025-06-02,Bento,2,170,中高站門市,Food,0.0,695,50,No
2025-06-02,Black Tea,1,35,冠桃園門市,Beverages,3.38,695,50,No
2025-06-02,Juice,3,120,榮耀門市,Beverages,5.0,695,50,No
2025-06-02,Instant Noodles,1,45,冠桃園門市,Food,3.38,695,50,No
2025-06-02,Coffee,3,255,冠桃園門市,Beverages,3.38,695,50,No
2025-06-03,Whiskey,3,255,冠桃園門市,Wine,3.38,580,40,No
2025-06-03,Sake,1,30,冠桃園門市,Wine,3.38,580,40,No
2025-06-03,Beer,3,105,冠桃園門市,Wine,3.38,580,40,No
2025-06-03,Black Tea,3,105,中高站門市,Beverages,0.0,580,40,No
2025-06-03,Bento,1,85,榮耀門市,Food,5.0,580,40,No
2025-06-04,Bento,3,255,中高站門市,Food,0.0,795,50,No
2025-06-04,Parcel Pickup,2,70,豐學門市,Other,6.25,795,50,No
2025-06-04,Whiskey,3,255,北投門市,Wine,4.0,795,50,No
2025-06-04,Juice,3,120,北投門市,Beverages,4.0,795,50,No
2025-06-04,Green Tea,2,60,冠桃園門市,Beverages,3.38,795,50,No
2025-06-04,Beer,1,35,中高站門市,Wine,0.0,795,50,No
2025-06-05,Sandwich,1,35,中高站門市,Food,0.0,395,0,No
2025-06-05,Toiletries,3,255,中高站門市,Other,0.0,395,0,No
2025-06-05,Beer,3,105,豐學門市,Wine,6.25,395,0,No
2025-06-06,Sandwich,3,105,豐學門市,Food,6.25,520,40,No
2025-06-06,Hot Dog,2,80,中高站門市,Food,0.0,520,40,No
2025-06-06,Juice,2,80,冠桃園門市,Beverages,3.38,520,40,No
2025-06-06,Whiskey,3,255,冠桃園門市,Wine,3.38,520,40,No
2025-06-07,Parcel Pickup,1,35,冠桃園門市,Other,3.38,365,0,No
2025-06-07,Instant Noodles,3,135,榮耀門市,Food,5.0,365,0,No
2025-06-07,Sandwich,3,105,冠桃園門市,Food,3.38,365,0,No
2025-06-07,Stationery,3,90,榮耀門市,Other,5.0,365,0,No
2025-06-08,Bento,2,170,豐學門市,Food,6.25,415,40,No
2025-06-08,Parcel Pickup,3,105,豐學門市,Other,6.25,415,40,No
2025-06-08,Juice,2,80,榮耀門市,Beverages,5.0,415,40,No
2025-06-08,Rice Ball,2,60,中高站門市,Food,0.0,415,40,No
2025-06-09,Toiletries,1,85,北投門市,Other,4.0,475,40,No
2025-06-09,Hot Dog,2,80,中高站門市,Food,0.0,475,40,No
2025-06-09,Green Tea,1,150,冠桃園門市,Beverages,3.38,475,40,No
2025-06-09,Stationery,3,90,豐學門市,Other,6.25,475,40,No
2025-06-09,Parcel Pickup,2,70,榮耀門市,Other,5.0,475,40,No
2025-06-10,Coffee,3,255,榮耀門市,Beverages,5.0,685,50,No
2025-06-10,Beer,1,35,中高站門市,Wine,0.0,685,50,No
2025-06-10,Bento,1,85,北投門市,Food,4.0,685,50,No
2025-06-10,Milk Tea,3,135,北投門市,Beverages,4.0,685,50,No
2025-06-10,Black Tea,2,70,中高站門市,Beverages,0.0,685,50,No
2025-06-10,Parcel Pickup,3,105,豐學門市,Other,6.25,685,50,No
2025-06-11,Bento,3,255,豐學門市,Food,6.25,820,70,Yes
2025-06-11,Beer,2,70,中高站門市,Wine,0.0,820,70,Yes
2025-06-11,Whiskey,3,255,冠桃園門市,Wine,3.38,820,70,Yes
2025-06-11,Sandwich,2,70,榮耀門市,Food,5.0,820,70,Yes
2025-06-11,Hot Dog,2,80,冠桃園門市,Food,3.38,820,70,Yes
2025-06-11,Sake,3,90,豐學門市,Wine,6.25,820,70,Yes
2025-06-12,Bento,2,1360,北投門市,Food,4.0,1540,90,Yes
2025-06-12,Sake,2,60,中高站門市,Wine,0.0,1540,90,Yes
2025-06-12,Hot Dog,3,120,冠桃園門市,Food,3.38,1540,90,Yes
2025-06-13,Coffee,2,170,豐學門市,Beverages,6.25,325,0,No
2025-06-13,Black Tea,1,35,豐學門市,Beverages,6.25,325,0,No
2025-06-13,Hot Dog,3,120,中高站門市,Food,0.0,325,0,No
2025-06-14,Rice Ball,1,30,豐學門市,Food,6.25,645,40,No
2025-06-14,Juice,3,120,榮耀門市,Beverages,5.0,645,40,No
2025-06-14,Milk Tea,3,135,冠桃園門市,Beverages,3.38,645,40,No
2025-06-14,Sandwich,3,105,豐學門市,Food,6.25,645,40,No
2025-06-14,Toiletries,3,255,榮耀門市,Other,5.0,645,40,No
2025-06-15,Beer,1,35,豐學門市,Wine,6.25,1150,50,No
2025-06-15,Black Tea,1,35,中高站門市,Beverages,0.0,1150,50,No
